,names,scores,logfoldchanges,pvals,pvals_adj
997,Fcgr2b,3.0223215,0.51372933,0.0025882128779636175,0.007800805800744493
998,Kctd20,3.019514,0.49743763,0.0026116959170063157,0.00786471431901291
999,Ywhaq,3.01865,0.4398883,0.002616972999649533,0.007873734805397156
1000,Cox7c,3.0171998,0.65245444,0.002635802569345966,0.007923479674924154
1001,Pcna,3.012398,0.35231575,0.0026708056140342137,0.008008709017336475
1002,Klrk1,3.012291,2.5834668,0.0027206118519703245,0.008150027344747908
1003,Clint1,3.0119717,0.33071443,0.002671116800624249,0.008008709017336475
1004,Nfs1,2.9983475,0.5891915,0.0027987346549883186,0.008369526251615847
1005,Rbm39,2.9982922,0.25048313,0.0027888690248820606,0.008347256725817858
1006,Larp7,2.9937155,0.47014818,0.0028399403453951656,0.008478057207576745
1007,Txnrd2,2.9907806,0.66623276,0.0028704390727970195,0.00856169856544729
1008,Cbl,2.9875023,0.9054974,0.0029097691151364216,0.008653108313210284
1009,Fis1,2.9863505,0.27936542,0.0029010155410682885,0.008639045776459348
1010,Xbp1,2.9863145,0.29306322,0.0029013775876315226,0.008639045776459348
1011,2410006H16Rik,2.9857197,0.40892577,0.002911115256921802,0.008653108313210284
1012,Nol9,2.9842484,0.4159194,0.0029243940174822377,0.008685097895293634
1013,Iws1,2.98309,0.6706819,0.0029443551209680286,0.008721862251039198
1014,Bms1,2.9822054,0.43677452,0.0029426498348211166,0.008721862251039198
1015,Paqr7,2.9814508,0.71921897,0.0029604515662173046,0.008762022602929603
1016,Ydjc,2.97519,0.40309,0.0030135192087705253,0.008903814032077982
1017,H2afj,2.9713445,0.21429597,0.0030457544218024995,0.008983673939863612
1018,Tmem131,2.9703534,0.57524025,0.0030656681926601163,0.009034689097241727
1019,Baz1b,2.966935,0.25609383,0.00308848123240711,0.009094154209075885
1020,Trim25,2.9658997,0.5265421,0.003106963315594027,0.009125217363502115
1021,Brd7,2.965415,0.34643224,0.003106102534085677,0.009125217363502115
1022,Arap2,2.95653,1.2618922,0.003223549752257823,0.009457853566826496
1023,Spire1,2.9521956,1.2379466,0.0032653697981603886,0.009546809053590758
1024,Eif3a,2.949578,0.2718162,0.0032671056193250324,0.009546809053590758
1025,Mtus1,2.946227,0.5885933,0.0033124465959242545,0.009671111000452287
1026,Ckap2l,2.9405413,0.4569889,0.0033673961163306803,0.009823232457698375
1027,Tmed9,2.9396665,0.3576151,0.0033720794328364833,0.009828586252296203
1028,Hspbp1,2.938942,0.37780496,0.0033866592776679587,0.00986275030717104
1029,Bri3bp,2.9376862,0.23505838,0.003389516622516619,0.00986275030717104
1030,Aqr,2.935557,0.43301776,0.0034202324048392355,0.009943742231760911
1031,BC048355,2.9333613,0.4970623,0.0034499130408751875,0.010021590828333562
1032,Tmem160,2.9221933,0.28136793,0.0035616684158139783,0.010337525401996669
1033,Idh1,2.9215004,0.73347634,0.0035895471603232055,0.010409686764937295
1034,Blvra,2.9201934,0.56134963,0.00359940628717733,0.010420764343161883
1035,Supt16h,2.9200144,0.379887,0.0035956643204828947,0.01041867134339754
1036,Atrip,2.918431,0.44327003,0.0036164477218925462,0.010457090701398246
1037,Ssna1,2.917344,0.30612147,0.0036180139952099407,0.010457090701398246
1038,L3mbtl3,2.9125497,1.0491931,0.003702434284942273,0.010683194579712193
1039,Cd300lb,2.9109461,1.4999816,0.0037317971000263932,0.010749943065268016
1040,Idh3a,2.9099052,0.3365357,0.0037087851322077296,0.010692579357768484
1041,Zbtb7a,2.9068599,0.3962688,0.0037497475074103302,0.010792642742346164
1042,Glipr1,2.9033122,1.3547297,0.00382035572244368,0.010959308061640182
1043,Golga4,2.900283,0.41969594,0.0038252774437269807,0.010964312673008148
1044,Gapt,2.8975294,1.1307738,0.003882469371201818,0.011063915606950844
1045,Eif4ebp1,2.8973386,0.31779295,0.0038561804120726437,0.011043716682209704
1046,Mrpl22,2.8967016,0.5226014,0.0038721886261936143,0.011063915606950844
1047,S1pr3,2.8964722,0.70778996,0.003882433939398258,0.011063915606950844
1048,Bclaf1,2.8961732,0.3804469,0.003876262987606323,0.011063915606950844
1049,Cope,2.8961678,0.21233913,0.0038665209535417634,0.011063915606950844
1050,Slc36a1,2.8938012,0.8176979,0.0039182354647889365,0.01114742835035995
