,names,scores,logfoldchanges,pvals,pvals_adj
0,H2afy,9.013782,0.59366107,3.916942858089109e-18,8.448356127040945e-16
1,Ass1,7.7210536,1.6519526,1.7632802997643992e-13,2.0283601048289807e-11
2,Psmb8,7.564074,0.9009083,2.708530190520595e-13,3.0152057056408295e-11
3,S100a10,7.3648095,1.1891571,1.3242591067424624e-12,1.2351400479373616e-10
4,Cyba,6.9039493,0.9868095,2.347980635186706e-11,1.6536492187814943e-09
5,Afmid,6.870307,0.5995764,2.158914762455526e-11,1.5521697594237541e-09
6,Apoe,6.526982,1.2474563,2.679195051501206e-10,1.422446480420102e-08
7,Myb,6.517006,0.44198886,1.7531437320022752e-10,1.0083498365233086e-08
8,Arhgdib,6.4715343,0.9768889,3.3095827901515856e-10,1.7305106376989578e-08
9,Ccnd2,6.24154,0.7596622,1.1052234797968664e-09,5.0185871431302446e-08
10,Dock2,5.6165857,2.3079956,5.017864762319717e-08,1.681228281045179e-06
11,Laptm5,5.4641967,0.77244693,8.62638455178793e-08,2.8084578385113343e-06
12,Ptprcap,5.3508973,1.178257,1.7004785559378094e-07,5.015685039778958e-06
13,Nme2,5.1605015,0.40348086,3.656046989315856e-07,1.0013506476292874e-05
14,Crip1,4.982119,0.63596517,9.421719428501415e-07,2.322453839125599e-05
15,Muc13,4.969207,1.942171,1.1988961939783372e-06,2.893280255537931e-05
16,Por,4.868914,0.8124624,1.684081863688135e-06,3.848851994428976e-05
17,Ppif,4.5927787,0.40040806,5.726506183510487e-06,0.00011357570597295799
18,Khk,4.4464192,0.7480585,1.1635922354114899e-05,0.00021473565798957493
19,Slc22a3,4.345631,1.8909764,1.9764887109770437e-05,0.0003416064623246808
20,Icam2,4.308124,1.0971876,2.1977406866219477e-05,0.00037178446615354616
21,1110002B05Rik,4.3055015,0.62974155,2.1384641464730458e-05,0.00036499369157526535
22,Kcnab2,4.298402,0.7301573,2.2303694856744283e-05,0.00037546366317377813
23,Cbfa2t3,4.086111,0.33537373,5.202427151629799e-05,0.0007607447500116287
24,Gpi1,4.0734572,0.3467622,5.509177211233736e-05,0.0008022012892813343
25,Gata2,4.0371923,1.0177261,6.745503363526663e-05,0.0009540463978496113
26,Ifitm2,4.01997,0.47569913,6.915559129353982e-05,0.0009701461201382355
