,names,scores,logfoldchanges,pvals,pvals_adj
193,Hars,4.2225523,0.3181514,2.9465072755780804e-05,0.000453946277143748
194,Zmynd8,4.213366,0.510719,3.027977231650902e-05,0.0004644244189523228
195,Gabpb2,4.1826506,0.61583376,3.410182058278415e-05,0.0005184378098290225
196,Pck2,4.180047,0.36550018,3.582195737944722e-05,0.0005398322048754251
197,Tspan13,4.178482,0.47186995,3.487632207083686e-05,0.0005278867871335877
198,Tpcn1,4.1402783,0.5026333,4.109487482098693e-05,0.0006112862629621806
199,Spc24,4.131787,0.36441088,4.362024596228074e-05,0.0006460663897675143
200,Popdc2,4.1278133,2.8629673,4.094278306865702e-05,0.0006112862629621806
201,Ube2c,4.0963125,0.4179623,5.0207735766875874e-05,0.0007404568210747378
202,Josd2,4.0763264,0.4505005,5.430850787693144e-05,0.0007874733642155059
203,Clasp1,4.074432,0.6025433,5.4033244084046495e-05,0.0007867878706077825
204,Dcaf8,4.0717206,0.46493724,5.543430681938629e-05,0.0008004342796389209
205,Ammecr1,4.0662932,0.5097827,5.596097757885863e-05,0.0008013333345420795
206,Lig1,4.063896,0.29067305,5.83262050942436e-05,0.000828328122552406
207,Usp32,4.033369,1.0581642,6.224341576205745e-05,0.0008803361794871322
208,Ptpn13,3.9819899,1.0936419,7.694854256194719e-05,0.0010838751852297133
209,Traf4,3.978879,0.90771407,7.854212609925889e-05,0.0010973638751762852
210,Sfswap,3.9537983,0.5161501,8.83457385114153e-05,0.00122935945001167
211,Gclc,3.942814,0.59351647,9.192770315138384e-05,0.0012692186529807974
212,Usp25,3.9369378,0.57332885,9.413349339236748e-05,0.0012942417756854987
213,Pfkfb4,3.9353065,1.2888167,9.194571522607921e-05,0.0012692186529807974
214,Clca5,3.9294252,1.1014472,9.485588487810609e-05,0.0012951811071969653
215,Malat1,3.9255447,0.5254189,9.84703458403016e-05,0.0013378785964365386
216,Arhgef12,3.9112911,0.67846715,0.00010491279728840948,0.0014087706748727668
217,Darc,3.9074743,23.929127,0.00010581462255092418,0.0014153731101675944
218,Taldo1,3.9054003,0.13771255,0.00011146451307140615,0.0014738085617219258
219,Mtss1,3.8991978,0.72037834,0.00010889539568742825,0.0014453769635281342
220,Anapc5,3.8815906,0.21993892,0.00012217788986335418,0.0016031783190815028
221,Ttll12,3.8648117,0.3067301,0.00012810218321008266,0.0016745478570378608
222,Atp6v0d1,3.8562555,0.5402843,0.00013086903543187093,0.001697853538629273
223,Arhgap19,3.8548663,0.7000972,0.00013069593694126948,0.001697853538629273
224,Ctage5,3.8486733,0.41666245,0.0001360254224714679,0.0017581413219065008
225,Ctsd,3.8359675,0.27626505,0.00014490340931028114,0.0018452459982648715
226,Lims1,3.8319824,0.5271956,0.00014401857528342898,0.001840770752974494
227,1500032L24Rik,3.830283,0.34886548,0.00014801088481681044,0.0018710093901201936
228,Dctn5,3.83019,0.38192007,0.00014766618097578676,0.0018710093901201936
229,Ephx2,3.828285,1.173554,0.0001428694005990368,0.0018397100801017762
230,Abcb10,3.826048,1.0701785,0.00014390736156167082,0.001840770752974494
231,Epn1,3.819198,0.254516,0.00015570975064971526,0.0019399073988886908
232,Wapal,3.8171468,0.6191701,0.00015287385156697447,0.0019184278609368326
233,Abca3,3.816921,1.0905831,0.00014924582669914843,0.0018797348464918294
234,Cenph,3.8133595,0.52598184,0.00015488807457848163,0.0019366621209070292
235,Tpx2,3.8123555,0.4395179,0.00015652867850122075,0.0019430952140565207
236,Ppp1r9b,3.7978804,0.3909183,0.00016637126584215486,0.002043228606481411
237,Aurka,3.7854445,0.55308187,0.00017351520128603556,0.002101093634494605
238,Fbxo7,3.776575,0.50417024,0.00017918257103308356,0.0021620945896334664
239,Fam117a,3.7705777,0.5200639,0.00018231847654306534,0.0021846564671879117
240,E2f4,3.7582347,0.25699958,0.00019649446764424187,0.002338284164966478
241,8430419L09Rik,3.7551744,0.44234198,0.0001961860156471098,0.002338284164966478
242,Pcyt1a,3.7438703,0.46997893,0.00020326164196366193,0.0024105014653491314
243,Hagh,3.738077,0.5060878,0.00020764914395223792,0.0024540999855451134
244,Ndufv1,3.7237177,0.26783258,0.00022382655425798054,0.0026362642960556003
245,Pdap1,3.7230105,0.2555396,0.0002249758931477282,0.0026407884600435716
246,Abcb4,3.7119484,0.28942522,0.00023367376446855126,0.002715178993875321
247,Psmd1,3.7096848,0.26387823,0.00023917702834250928,0.0027697984054026827
248,Itsn1,3.7028072,1.18883,0.00023236674670817152,0.002709113658411824
249,Igf2r,3.695281,0.6969639,0.00024390868999154142,0.0028151467864910014
